business_id,varieties,ambience,management,service,value
Z0kPVmXzo2rLEJwdothOWw,76,56,59,23,6
Z0o7EnCj3fgzC7E3QRabhQ,96,62,76,27,15
z0rSmZQz9eEXjg_C3_E5-g,194,142,132,49,9
Z0YOHYA6YtW131xULbnMzQ,431,281,300,113,22
z2CVPfaG8C_rydUZCcsqbw,191,123,123,52,10
Z3owSx_4NJerX08DO5FOtA,46,26,22,11,1
Z3ZSar8IVAR2qIupqxMynA,290,196,197,84,12
z45xS0Kc6GpiITwrpkRVdQ,286,245,216,83,15
Z4UQlerXfBH8jv6XcFLeEA,39,33,34,11,0
Z5eukYH32_nFljOTC2DJ0g,424,272,305,121,15
z5J9U_HU4iVLwaCH6rdC2w,511,383,344,137,20
z65wZ11iw7Y-WBZ9UDZhnA,35,23,28,7,2
Z6E2Syzo_IYLIGpI5tSpRg,68,36,42,16,3
z7IEawyWhsdjc-7clTJWUQ,30,33,20,10,1
z9aXGRH8xtqpNDFE5_I3KA,54,27,28,12,2
z9RSunhJggXQW5C4R36hkw,57,51,44,21,3
zAhv5Pg3vUB_kzdCj0KtDg,39,38,25,9,7
ZAqgv1gply0m_4fHAIffWA,72,53,49,18,3
ZAuAwz1ijuydn5yL3q3rzA,535,378,392,152,24
zBD6zc8YU-TA0_KJmN1tpA,116,68,81,34,6
ZbHE1ZncONeH-q93GuVGdA,71,55,63,19,4
Zbjl53pR2W0jMrGFPM0Ssw,46,26,30,13,3
ZBkLGYOvUlmmQvkvp7AHHA,46,26,37,18,2
ZBPwZv0QFWF9QGyR7LbIsA,81,49,59,26,3
Zbq8tF7JmBBCqA69_gL5Uw,75,50,48,18,3
zbVJRIXEU0LVGWpU1Wb--A,41,28,29,14,4
ZCQa7CJxZ-53Zxd_pobWug,292,189,210,71,7
zcScEL0WEdFkROcnz5379g,506,459,365,142,30
zdcesxBdjljRgS0QmCgkBg,149,117,120,36,7
zdE82PiD6wquvjYLyhOJNA,690,538,464,201,35
Zdg1CnOe2zVDf5Egzf9RXw,156,97,98,38,7
ZDvS8DtnkYa8jY703MflEw,104,71,57,26,2
zEaGcSVPDQipnRdEZp-F6g,327,282,227,90,12
ZFyJ83LJkkO1dP82kzXKNg,243,143,152,51,3
ZG8PZgaMKhdJUpNxkc9Diw,209,139,133,52,4
ZgPnRzWjQR5NtiauGBww7g,70,30,41,18,1
ZGpT6rcgSsJ4GxwTHbvvJw,48,32,33,13,1
ZGXd87vme_dDVYqr-HpRQQ,59,42,48,19,6
ZhLSAiRj9kANxf8m2SBfRA,420,267,272,117,21
ZibmYdOPKLlqDM9oR6xzOA,636,420,424,146,28
zI-CqEm-qmkTY3WdhPlXgQ,124,105,82,29,4
ZJ0gQp0fcnIDiZv0m9--Gg,159,103,96,36,7
ZjdcfPbkBVtMnXm8jLSV_A,67,35,43,16,2
zjvnqTjBp56NhMp1GrlO5g,146,109,99,27,9
zK7sltLeRRioqYwgLiWUIA,275,189,182,92,13
ZkGDCVKSdf8m76cnnalL-A,1309,843,909,334,59
zkhBU5qW_zCy0q4OEtIrsA,166,128,119,49,9
zkuCoXFQOceyNaPJLUDZzA,38,34,26,15,2
zlHSnkKKZLtkaX9CljvryA,57,52,45,12,3
Zmfq3DVhHdtVChhSxzoUHw,305,210,255,79,21
ZMIcuo-aQja0ITk4-TU8Jg,50,28,29,13,0
zmltWmTpoBt5sCU-5Kzj-Q,54,45,37,14,1
zN4f3aLeCuIhCTPRH0di-A,105,93,66,26,7
znWHLW1pt19HzW1VY6KfCA,333,258,231,85,8
ZoCCW3R_LEAzktU0rMbX8w,44,40,32,9,1
z-OhppazxWfHnUCzFTKQhw,137,117,106,47,7
ZOmf-3NN4Z59b2Fw6VAM7g,441,291,326,120,18
ZosrzTfiiPhbURA04AQTUA,156,120,113,34,7
zPBccKsIHYtLUGFNYIi8Uw,44,27,24,10,2
zPEYgVqJ2QNKi45FJi2jvg,57,40,40,21,3
ZpMoI5EECS6Rm7KigN1gPg,190,131,154,51,4
zpoZ6WyQUYff18-z4ZU1mA,367,279,248,97,19
ZQ4iaZ-9952plCoDEryMjA,53,31,31,15,2
zQmHSe6IOiSNF84m9BVZ8A,140,117,73,40,6
zr42_UsWfaIF-rcp37OpwA,121,84,84,37,5
zRqi6L1u-YmmVAHjeUbGMQ,595,489,425,155,22
Zrx25j1M794Nh8fUGB8E9A,134,91,93,34,7
ZrXYLXcEcDvYYBErmafobg,101,68,89,22,3
zSc_PmocVDJEtQwin0ts2w,36,34,19,11,2
zsQk990PubOHjr1YcLkQFw,123,85,79,25,7
zt9RLUIU32fZYOBh2L0NNQ,39,36,30,12,4
zTNFyAXMEkgVP-o_HTC2xw,115,104,82,27,4
ZtsnwjxjzMUI6tDZNrJUeA,215,152,149,63,7
zU9w_xRlQSRIYXxGo-HSOA,523,400,363,137,27
ZuNJelvkJD4wsXNBRg6t5w,117,85,84,34,4
zuwba6QEBIDZT0tJZmNhdQ,139,149,107,42,7
zwNC-Ow4eIMan2__bS9-rg,313,240,224,83,21
zWo2a6QPIuC-sSJURJ02Hw,43,29,35,10,4
zx_j6OuuHHa2afVoAZuLpA,38,27,31,9,3
Zx4iQCmQfAaXvwPc3TlF9Q,75,40,53,19,4
zXBrfL_ohYMuBZWvF8EcSA,202,159,140,51,5
ZXfMiPsPv-cH7GMQ-5-mhA,115,87,80,31,3
ZxR9HNk0b7ZIq8kMiDEIDw,95,55,66,21,4
zXR-C_clfbCksI0cIDrl4g,63,56,41,16,4
zY6f_cFY8HTI3hLlJj3SOg,137,100,97,32,8
zYDih_sBtW5ujL-zmUjIqA,38,27,27,10,0
ZyOLevFrV7Vxi0OOS3lf-w,59,35,38,10,2
zZkzpVgMP8xaXg3uMscCjQ,93,73,60,25,3
